#node1	node2	node1_string_internal_id	node2_string_internal_id	node1_external_id	node2_external_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
NTRK1	INS	1861874	1844030	9606.ENSP00000431418	9606.ENSP00000250971	0	0	0	0	0	0	0	0.439	0.439
GNAT3	TRPM1	1858594	1858526	9606.ENSP00000381339	9606.ENSP00000380897	0	0	0	0	0.043	0	0	0.438	0.439
CACNA1B	SOX2	1855467	1850559	9606.ENSP00000360406	9606.ENSP00000323588	0	0	0	0	0	0	0	0.439	0.439
GCKR	INS	1845607	1844030	9606.ENSP00000264717	9606.ENSP00000250971	0	0	0	0	0	0	0	0.439	0.439
LHX2	SOX2	1855949	1850559	9606.ENSP00000362717	9606.ENSP00000323588	0	0	0	0	0.134	0	0	0.378	0.438
AFP	FABP1	1858331	1847629	9606.ENSP00000379138	9606.ENSP00000295834	0	0	0	0	0.333	0	0	0.190	0.437
SSTR5	CHGA	1847454	1842607	9606.ENSP00000293897	9606.ENSP00000216492	0	0	0	0	0.088	0	0	0.408	0.437
DLX2	ISL1	1843390	1843262	9606.ENSP00000234198	9606.ENSP00000230658	0	0	0	0	0	0.068	0	0.421	0.437
PCSK2	CHGA	1845168	1842607	9606.ENSP00000262545	9606.ENSP00000216492	0	0	0	0	0.085	0	0	0.410	0.437
AFP	CTCFL	1858331	1843688	9606.ENSP00000379138	9606.ENSP00000243914	0	0	0	0	0.433	0	0	0.048	0.437
DDC	SLC17A7	1853612	1842841	9606.ENSP00000350616	9606.ENSP00000221485	0	0	0	0	0.053	0	0	0.430	0.437
ZIC3	ATP2B3	1847072	1845362	9606.ENSP00000287538	9606.ENSP00000263519	0	0	0	0	0.053	0	0	0.430	0.437
NCAM1	MYOD1	1850053	1843984	9606.ENSP00000318472	9606.ENSP00000250003	0	0	0	0	0	0	0	0.437	0.437
COL2A1	GDF5	1857237	1856103	9606.ENSP00000369889	9606.ENSP00000363489	0	0	0	0	0	0.061	0	0.424	0.436
HNF4A	EFHD1	1849587	1845473	9606.ENSP00000312987	9606.ENSP00000264059	0	0	0	0	0	0	0	0.436	0.436
CR2	MS4A1	1854505	1849724	9606.ENSP00000356024	9606.ENSP00000314620	0	0	0	0	0.177	0	0	0.342	0.435
NEUROD1	POU4F3	1847535	1843264	9606.ENSP00000295108	9606.ENSP00000230732	0	0	0	0	0.054	0	0	0.427	0.435
PROX1	HNF1A	1844915	1844515	9606.ENSP00000261454	9606.ENSP00000257555	0	0	0	0	0.054	0.360	0	0.141	0.435
CD70	SELL	1843780	1843434	9606.ENSP00000245903	9606.ENSP00000236147	0	0	0	0	0	0	0	0.435	0.435
CD79B	MS4A1	1858043	1849724	9606.ENSP00000376544	9606.ENSP00000314620	0	0	0	0	0.306	0	0	0.219	0.435
CHI3L1	CRP	1844377	1844348	9606.ENSP00000255409	9606.ENSP00000255030	0	0	0	0	0.054	0	0	0.427	0.434
KRT74	DSC1	1848935	1844492	9606.ENSP00000307240	9606.ENSP00000257198	0	0	0	0	0	0	0	0.434	0.434
FABP1	AIRE	1847629	1847301	9606.ENSP00000295834	9606.ENSP00000291582	0	0	0	0	0	0	0	0.434	0.434
KRTAP19-5	KRTAP17-1	1851787	1851657	9606.ENSP00000334985	9606.ENSP00000333993	0	0	0	0	0	0	0	0.434	0.434
CHRNA4	SLC17A7	1855204	1842841	9606.ENSP00000359285	9606.ENSP00000221485	0	0	0	0	0.055	0.089	0	0.396	0.434
SPINK5	DSC1	1853918	1844492	9606.ENSP00000352936	9606.ENSP00000257198	0	0	0	0	0.054	0	0	0.427	0.434
FOXI1	ATP6V1B1	1848621	1843400	9606.ENSP00000304286	9606.ENSP00000234396	0	0	0	0	0.082	0	0	0.409	0.434
SPTA1	CTCFL	1854747	1843688	9606.ENSP00000357130	9606.ENSP00000243914	0	0	0	0	0.412	0	0	0.075	0.433
HNF4A	CYP26A1	1849587	1842997	9606.ENSP00000312987	9606.ENSP00000224356	0	0	0	0	0	0.360	0	0.150	0.433
LHX3	NKX6-1	1855542	1847632	9606.ENSP00000360811	9606.ENSP00000295886	0	0	0	0	0	0.066	0	0.418	0.433
MYH7B	MYO15A	1845230	1842432	9606.ENSP00000262873	9606.ENSP00000205890	0	0	0	0.667	0.359	0	0	0.377	0.433
C20orf141	SMCP	1857249	1854870	9606.ENSP00000369963	9606.ENSP00000357754	0	0	0	0	0.433	0	0	0	0.433
WNT3A	NTRK2	1846912	1846523	9606.ENSP00000284523	9606.ENSP00000277120	0	0	0	0	0.053	0.292	0	0.222	0.433
SLC2A2	C7orf10	1850555	1849489	9606.ENSP00000323568	9606.ENSP00000312054	0	0	0	0	0.052	0	0.401	0.081	0.432
GRM4	GRIA1	1856056	1846982	9606.ENSP00000363296	9606.ENSP00000285900	0	0	0	0	0.055	0	0	0.424	0.432
FGF18	INS	1846400	1844030	9606.ENSP00000274625	9606.ENSP00000250971	0	0	0	0	0	0	0	0.432	0.432
CACNA1B	SNAP25	1855467	1844344	9606.ENSP00000360406	9606.ENSP00000254976	0	0	0	0	0.053	0	0	0.425	0.432
DIO1	TPO	1854177	1850079	9606.ENSP00000354643	9606.ENSP00000318820	0	0	0	0	0.214	0	0	0.307	0.432
HNF4A	LGALS4	1849587	1848369	9606.ENSP00000312987	9606.ENSP00000302100	0	0	0	0	0.077	0	0	0.409	0.432
NOG	ISL1	1851004	1843262	9606.ENSP00000328181	9606.ENSP00000230658	0	0	0	0	0.055	0	0	0.424	0.432
PADI4	FLG	1856302	1854882	9606.ENSP00000364597	9606.ENSP00000357789	0	0	0	0	0	0	0	0.432	0.432
DRGX	NOG	1860295	1851004	9606.ENSP00000401653	9606.ENSP00000328181	0	0	0	0	0.054	0	0	0.424	0.431
DDC	SLC6A2	1853612	1842772	9606.ENSP00000350616	9606.ENSP00000219833	0	0	0	0	0.053	0	0	0.424	0.431
ATOH1	ISL1	1848384	1843262	9606.ENSP00000302216	9606.ENSP00000230658	0	0	0	0	0.053	0	0	0.424	0.431
TCL1A	VPREB3	1859012	1843935	9606.ENSP00000385036	9606.ENSP00000248948	0	0	0	0	0.415	0	0	0.067	0.431
CR2	NCAM1	1854505	1850053	9606.ENSP00000356024	9606.ENSP00000318472	0	0	0	0	0	0	0	0.430	0.430
GRIA1	SLC32A1	1846982	1842664	9606.ENSP00000285900	9606.ENSP00000217420	0	0	0	0	0.061	0	0	0.418	0.430
NCAM1	CDH17	1850053	1842198	9606.ENSP00000318472	9606.ENSP00000027335	0	0	0	0	0.043	0	0	0.429	0.430
SPTA1	MYH7B	1854747	1845230	9606.ENSP00000357130	9606.ENSP00000262873	0	0	0	0	0.107	0.170	0	0.293	0.430
CCL25	FABP2	1857886	1846353	9606.ENSP00000375086	9606.ENSP00000274024	0	0	0	0	0.429	0	0	0	0.429
PAGE1	LUZP4	1856446	1855575	9606.ENSP00000365320	9606.ENSP00000360988	0	0	0	0	0.429	0	0	0	0.429
WNT8B	DLX2	1852354	1843390	9606.ENSP00000340677	9606.ENSP00000234198	0	0	0	0	0.139	0	0	0.363	0.429
TCL1A	MS4A1	1859012	1849724	9606.ENSP00000385036	9606.ENSP00000314620	0	0	0	0	0.292	0	0	0.227	0.429
GC	CRP	1861539	1844348	9606.ENSP00000421725	9606.ENSP00000255030	0	0	0	0	0.100	0	0	0.391	0.429
SYNGR4	UTS2R	1852765	1850551	9606.ENSP00000344041	9606.ENSP00000323516	0	0	0	0	0.428	0	0	0	0.428
HNF1A	NEUROG3	1844515	1843627	9606.ENSP00000257555	9606.ENSP00000242462	0	0	0	0	0.047	0	0	0.425	0.428
SFTPA2	SCGB1A1	1855660	1846556	9606.ENSP00000361400	9606.ENSP00000278282	0	0	0	0	0.221	0	0	0.295	0.428
KRT1	CASP14	1844112	1842858	9606.ENSP00000252244	9606.ENSP00000221740	0	0	0	0	0.212	0	0	0.304	0.428
VPREB1	VPREB3	1859030	1843935	9606.ENSP00000385361	9606.ENSP00000248948	0	0	0	0.877	0.053	0.360	0	0.783	0.428
EPHA5	CYP26A1	1846339	1842997	9606.ENSP00000273854	9606.ENSP00000224356	0.052	0	0	0	0.053	0	0	0.414	0.428
HNF1A	TTR	1844515	1843448	9606.ENSP00000257555	9606.ENSP00000237014	0	0	0	0	0.061	0	0	0.416	0.428
SLC18A3	PHOX2B	1856047	1843088	9606.ENSP00000363229	9606.ENSP00000226382	0	0	0	0	0.227	0	0	0.288	0.427
KRTAP3-2	KRTAP2-1	1857927	1857908	9606.ENSP00000375429	9606.ENSP00000375238	0	0	0	0	0.052	0	0	0.421	0.427
SLC1A2	SYP	1846562	1845310	9606.ENSP00000278379	9606.ENSP00000263233	0	0	0	0	0.129	0.096	0	0.331	0.427
SLC2A2	SI	1850555	1845536	9606.ENSP00000323568	9606.ENSP00000264382	0	0	0	0	0.054	0	0	0.418	0.426
KCNC2	KCNH2	1862581	1845083	9606.ENSP00000449253	9606.ENSP00000262186	0	0	0	0	0.073	0.101	0	0.367	0.426
ESX1	FGF8	1855717	1850386	9606.ENSP00000361669	9606.ENSP00000321797	0	0	0	0	0	0	0	0.426	0.426
FGF12	SCN1A	1861024	1848547	9606.ENSP00000413496	9606.ENSP00000303540	0	0	0	0	0.055	0.360	0	0.127	0.426
UCHL1	CHGA	1846906	1842607	9606.ENSP00000284440	9606.ENSP00000216492	0	0	0	0	0	0	0	0.426	0.426
GALNT9	B4GALNT1	1858481	1852474	9606.ENSP00000380488	9606.ENSP00000341562	0	0	0	0	0.093	0	0	0.393	0.426
SLC12A3	CFTR	1860326	1842118	9606.ENSP00000402152	9606.ENSP00000003084	0	0	0	0	0.053	0	0	0.419	0.426
AFP	S100G	1858331	1857171	9606.ENSP00000379138	9606.ENSP00000369547	0	0	0	0	0.057	0	0	0.416	0.426
LHX2	ASCL1	1855949	1845903	9606.ENSP00000362717	9606.ENSP00000266744	0	0	0	0	0	0.052	0	0.419	0.426
CALCA	FGF23	1851388	1843471	9606.ENSP00000331746	9606.ENSP00000237837	0	0	0	0	0	0	0	0.426	0.426
SPP1	AMBN	1858269	1849652	9606.ENSP00000378517	9606.ENSP00000313809	0	0	0	0	0.055	0	0	0.417	0.425
GCNT3	TPO	1858361	1850079	9606.ENSP00000379377	9606.ENSP00000318820	0	0	0	0	0.053	0	0	0.418	0.425
CD19	FCER2	1862074	1845476	9606.ENSP00000437940	9606.ENSP00000264072	0	0	0	0	0.207	0	0	0.305	0.425
KRT36	KRT84	1851117	1844558	9606.ENSP00000329165	9606.ENSP00000257951	0	0	0	0.738	0.073	0.292	0	0.630	0.425
TCL1A	CD79B	1859012	1858043	9606.ENSP00000385036	9606.ENSP00000376544	0	0	0	0	0.316	0	0	0.194	0.425
GAGE1	LUZP4	1857422	1855575	9606.ENSP00000371128	9606.ENSP00000360988	0	0	0	0	0.259	0	0	0.256	0.425
SLC5A8	TPO	1862290	1850079	9606.ENSP00000445340	9606.ENSP00000318820	0	0	0	0	0	0	0	0.425	0.425
PRL	SSTR1	1848376	1845937	9606.ENSP00000302150	9606.ENSP00000267377	0	0	0	0	0	0	0	0.425	0.424
CAMK2B	MYLPF	1858327	1850718	9606.ENSP00000379098	9606.ENSP00000325239	0	0	0	0	0.045	0.398	0	0.079	0.424
ALX4	IBSP	1851510	1843083	9606.ENSP00000332744	9606.ENSP00000226284	0	0	0	0	0	0	0	0.424	0.424
EDN3	PHOX2B	1851964	1843088	9606.ENSP00000337128	9606.ENSP00000226382	0	0	0	0	0	0	0	0.424	0.424
ITIH2	SERPINA7	1853681	1851141	9606.ENSP00000351190	9606.ENSP00000329374	0	0	0	0	0.402	0	0	0.076	0.424
MC4R	NTRK2	1848101	1846523	9606.ENSP00000299766	9606.ENSP00000277120	0	0	0	0	0	0	0	0.425	0.424
APOA4	INS	1853595	1844030	9606.ENSP00000350425	9606.ENSP00000250971	0	0	0	0	0	0	0	0.425	0.424
SPTA1	APCS	1854747	1844350	9606.ENSP00000357130	9606.ENSP00000255040	0	0	0	0	0	0	0	0.424	0.424
HP	SERPINA6	1853269	1852633	9606.ENSP00000348170	9606.ENSP00000342850	0.074	0	0	0	0.054	0.170	0	0.301	0.424
APOA2	ATOH1	1854701	1848384	9606.ENSP00000356969	9606.ENSP00000302216	0	0	0	0	0	0	0	0.424	0.424
UTS2R	SST	1850551	1847077	9606.ENSP00000323516	9606.ENSP00000287641	0	0	0	0	0	0	0	0.424	0.424
EDN3	ASCL1	1851964	1845903	9606.ENSP00000337128	9606.ENSP00000266744	0	0	0	0	0	0	0	0.424	0.424
NPSR1	CHI3L1	1853905	1844377	9606.ENSP00000352839	9606.ENSP00000255409	0	0	0	0	0	0	0	0.424	0.424
CHRND	VIL1	1844593	1843913	9606.ENSP00000258385	9606.ENSP00000248444	0	0	0	0	0	0	0	0.424	0.424
DBH	EDN3	1858060	1851964	9606.ENSP00000376776	9606.ENSP00000337128	0	0	0	0	0	0	0	0.425	0.424
SCN1A	KCNH2	1848547	1845083	9606.ENSP00000303540	9606.ENSP00000262186	0	0	0	0	0.044	0.101	0	0.382	0.423
INS	FGF23	1844030	1843471	9606.ENSP00000250971	9606.ENSP00000237837	0	0	0	0	0	0	0	0.423	0.423
SOX2	MYOD1	1850559	1843984	9606.ENSP00000323588	9606.ENSP00000250003	0	0	0	0	0	0	0	0.423	0.423
SKOR1	PTPRD	1857138	1853352	9606.ENSP00000369374	9606.ENSP00000348812	0	0	0	0	0	0	0	0.422	0.422
RBP4	HNF1A	1855488	1844515	9606.ENSP00000360519	9606.ENSP00000257555	0	0	0	0	0	0	0	0.423	0.422
PAX1	MYOD1	1858613	1843984	9606.ENSP00000381499	9606.ENSP00000250003	0	0	0	0	0	0	0	0.422	0.422
GAD2	GLRA2	1844680	1842690	9606.ENSP00000259271	9606.ENSP00000218075	0	0	0	0	0.072	0	0	0.403	0.422
APOA2	DLK1	1854701	1852308	9606.ENSP00000356969	9606.ENSP00000340292	0	0	0	0	0.422	0	0	0	0.422
PAX2	CYP26A1	1859923	1842997	9606.ENSP00000396259	9606.ENSP00000224356	0	0	0	0	0	0	0	0.423	0.422
CALCA	ATP12A	1851388	1842709	9606.ENSP00000331746	9606.ENSP00000218548	0	0	0	0	0	0	0	0.422	0.422
FLG	LCE2B	1854882	1854875	9606.ENSP00000357789	9606.ENSP00000357769	0	0	0	0	0.202	0	0	0.306	0.422
HMGA2	FABP1	1858894	1847629	9606.ENSP00000384026	9606.ENSP00000295834	0	0	0	0	0.112	0	0	0.375	0.422
OCA2	CRP	1853079	1844348	9606.ENSP00000346659	9606.ENSP00000255030	0	0	0	0	0	0	0	0.423	0.422
SPATA3	MAGEB10	1859371	1856966	9606.ENSP00000388741	9606.ENSP00000368304	0	0	0	0	0.076	0	0	0.400	0.422
ASB4	INS	1850345	1844030	9606.ENSP00000321388	9606.ENSP00000250971	0	0	0	0	0	0	0	0.422	0.422
NR5A1	LHX3	1855944	1855542	9606.ENSP00000362690	9606.ENSP00000360811	0	0	0	0	0	0	0	0.422	0.422
KRT1	SLURP1	1844112	1843817	9606.ENSP00000252244	9606.ENSP00000246515	0	0	0	0	0	0	0	0.423	0.422
CNTN2	CNTN1	1851273	1850758	9606.ENSP00000330633	9606.ENSP00000325660	0	0	0	0.948	0.099	0.360	0	0.726	0.421
HNF4A	BLK	1849587	1844665	9606.ENSP00000312987	9606.ENSP00000259089	0	0	0	0	0	0.049	0	0.417	0.421
WNT3A	CDH17	1846912	1842198	9606.ENSP00000284523	9606.ENSP00000027335	0	0	0	0	0	0.065	0	0.407	0.421
MMP9	CMA1	1855661	1844006	9606.ENSP00000361405	9606.ENSP00000250378	0	0	0	0	0.054	0	0	0.413	0.421
MAB21L1	CDX1	1857114	1843298	9606.ENSP00000369251	9606.ENSP00000231656	0	0	0	0	0	0	0	0.421	0.421
KRTAP2-3	KRTAP1-5	1857907	1854345	9606.ENSP00000375237	9606.ENSP00000355302	0	0	0	0	0.053	0	0	0.414	0.421
KCNK16	CACNA1G	1859570	1853790	9606.ENSP00000391498	9606.ENSP00000352011	0	0	0	0	0.052	0.357	0	0.127	0.421
GAD2	DLX2	1844680	1843390	9606.ENSP00000259271	9606.ENSP00000234198	0	0	0	0	0	0	0	0.420	0.420
DSCAM	NTS	1858826	1844400	9606.ENSP00000383303	9606.ENSP00000256010	0	0	0	0	0.420	0	0	0	0.420
DRGX	POU4F1	1860295	1856641	9606.ENSP00000401653	9606.ENSP00000366413	0	0	0	0	0.055	0.095	0	0.375	0.419
PIWIL2	STRA8	1853409	1846455	9606.ENSP00000349208	9606.ENSP00000275764	0	0	0	0	0.055	0	0	0.410	0.419
O3FAR1	NEUROG3	1855492	1843627	9606.ENSP00000360538	9606.ENSP00000242462	0	0	0	0	0	0	0	0.418	0.418
AFP	SOX2	1858331	1850559	9606.ENSP00000379138	9606.ENSP00000323588	0	0	0	0	0.115	0	0	0.369	0.418
SLITRK2	PTPRD	1855270	1853352	9606.ENSP00000359521	9606.ENSP00000348812	0	0	0	0	0.085	0.372	0	0.068	0.418
CPLX2	NEUROD1	1853863	1847535	9606.ENSP00000352544	9606.ENSP00000295108	0	0	0	0	0	0	0	0.418	0.418
KRT86	DSG4	1862793	1853897	9606.ENSP00000452237	9606.ENSP00000352785	0	0	0	0	0	0	0	0.419	0.418
ALX4	FGF8	1851510	1850386	9606.ENSP00000332744	9606.ENSP00000321797	0	0	0	0	0	0	0	0.418	0.418
WNT8B	MYOD1	1852354	1843984	9606.ENSP00000340677	9606.ENSP00000250003	0	0	0	0	0	0	0	0.418	0.418
SPINK8	SPINK9	1860665	1856773	9606.ENSP00000407497	9606.ENSP00000367139	0	0	0	0	0.073	0	0	0.397	0.417
MYO1A	USH1C	1848142	1842127	9606.ENSP00000300119	9606.ENSP00000005226	0	0	0	0	0.107	0.257	0	0.192	0.417
LHX2	LHX3	1855949	1855542	9606.ENSP00000362717	9606.ENSP00000360811	0	0	0	0.724	0.062	0.305	0	0.538	0.417
GRIN2A	GABRB2	1851485	1846395	9606.ENSP00000332549	9606.ENSP00000274547	0	0	0	0	0.117	0	0	0.366	0.417
HES6	DLL3	1846287	1842425	9606.ENSP00000272937	9606.ENSP00000205143	0	0	0	0	0.060	0.045	0	0.403	0.417
GC	APCS	1861539	1844350	9606.ENSP00000421725	9606.ENSP00000255040	0	0	0	0	0.226	0	0	0.277	0.417
SPTA1	PPY	1854747	1843068	9606.ENSP00000357130	9606.ENSP00000225992	0	0	0	0	0	0	0	0.417	0.417
KCNJ9	ATP1A2	1854725	1854129	9606.ENSP00000357067	9606.ENSP00000354490	0	0	0	0	0.119	0	0	0.365	0.417
GRM3	GABRB2	1854350	1846395	9606.ENSP00000355316	9606.ENSP00000274547	0	0	0	0	0.235	0	0	0.269	0.417
MMP9	SELL	1855661	1843434	9606.ENSP00000361405	9606.ENSP00000236147	0	0	0	0	0.052	0	0	0.409	0.416
KRTAP2-1	KRTAP4-9	1857908	1857905	9606.ENSP00000375238	9606.ENSP00000375234	0	0	0	0	0.053	0	0	0.409	0.416
NEUROD2	TRH	1848877	1848532	9606.ENSP00000306754	9606.ENSP00000303452	0	0	0	0	0	0	0	0.416	0.416
DLX3	PEG3	1859461	1850850	9606.ENSP00000389870	9606.ENSP00000326581	0	0	0	0	0	0.065	0	0.401	0.416
ESRRB	USH2A	1857301	1848790	9606.ENSP00000370270	9606.ENSP00000305941	0	0	0	0	0	0	0	0.417	0.416
KRT10	SLURP1	1846102	1843817	9606.ENSP00000269576	9606.ENSP00000246515	0	0	0	0	0	0	0	0.417	0.416
VIP	UCHL1	1854549	1846906	9606.ENSP00000356213	9606.ENSP00000284440	0	0	0	0	0	0	0	0.416	0.416
ALPPL2	ACTL6B	1847576	1842277	9606.ENSP00000295453	9606.ENSP00000160382	0	0	0	0	0	0	0	0.416	0.416
MSX1	STRA8	1857563	1846455	9606.ENSP00000372170	9606.ENSP00000275764	0	0	0	0	0	0	0	0.416	0.416
CDH17	USH1C	1842198	1842127	9606.ENSP00000027335	9606.ENSP00000005226	0	0	0	0	0.114	0.084	0	0.338	0.416
CTRB1	TRH	1854101	1848532	9606.ENSP00000354294	9606.ENSP00000303452	0	0	0	0	0	0	0	0.416	0.416
BLK	KRT9	1844665	1843830	9606.ENSP00000259089	9606.ENSP00000246662	0	0	0	0	0	0	0	0.417	0.416
VSX2	PROX1	1845036	1844915	9606.ENSP00000261980	9606.ENSP00000261454	0	0	0	0	0.053	0	0	0.408	0.415
SOST	IBSP	1848323	1843083	9606.ENSP00000301691	9606.ENSP00000226284	0	0	0	0	0.052	0	0	0.409	0.415
TF	ATP12A	1859071	1842709	9606.ENSP00000385834	9606.ENSP00000218548	0	0	0	0	0.051	0	0	0.409	0.415
GSX2	ISL1	1850115	1843262	9606.ENSP00000319118	9606.ENSP00000230658	0	0	0	0	0	0.045	0	0.413	0.415
KRT28	EPHA5	1848718	1846339	9606.ENSP00000305263	9606.ENSP00000273854	0	0	0	0	0	0.117	0	0.365	0.415
PRL	PPY	1848376	1843068	9606.ENSP00000302150	9606.ENSP00000225992	0	0	0	0	0	0	0	0.414	0.414
PRSS3	CFTR	1854099	1842118	9606.ENSP00000354280	9606.ENSP00000003084	0	0	0	0	0	0	0	0.415	0.414
TCHH	TCF23	1854884	1847673	9606.ENSP00000357794	9606.ENSP00000296096	0	0	0	0	0	0	0	0.414	0.414
BPIFB1	BPIFB2	1844217	1842308	9606.ENSP00000253354	9606.ENSP00000170150	0	0	0	0	0.053	0	0	0.407	0.414
HNF4A	WIF1	1849587	1847019	9606.ENSP00000312987	9606.ENSP00000286574	0	0	0	0	0	0	0	0.415	0.414
APOA4	TTR	1853595	1843448	9606.ENSP00000350425	9606.ENSP00000237014	0	0	0	0	0	0	0	0.415	0.414
SPATA21	ALPPL2	1851873	1847576	9606.ENSP00000335612	9606.ENSP00000295453	0	0	0	0	0	0	0	0.414	0.414
MYOD1	ISL1	1843984	1843262	9606.ENSP00000250003	9606.ENSP00000230658	0	0	0	0	0.044	0	0	0.412	0.414
CALML5	ALPPL2	1857202	1847576	9606.ENSP00000369689	9606.ENSP00000295453	0	0	0	0	0	0	0	0.414	0.414
KRTAP17-1	KRTAP4-8	1851657	1851041	9606.ENSP00000333993	9606.ENSP00000328444	0	0	0	0	0	0	0	0.415	0.414
APOA2	SPINK5	1854701	1853918	9606.ENSP00000356969	9606.ENSP00000352936	0	0	0	0	0	0	0	0.415	0.414
GCG	SSTR5	1859292	1847454	9606.ENSP00000387662	9606.ENSP00000293897	0	0	0	0	0	0	0	0.414	0.414
LHX8	STRA8	1847496	1846455	9606.ENSP00000294638	9606.ENSP00000275764	0	0	0	0	0	0	0	0.414	0.414
CALN1	ALPPL2	1858282	1847576	9606.ENSP00000378690	9606.ENSP00000295453	0	0	0	0	0	0	0	0.414	0.414
ENTPD8	ENPP1	1855498	1854095	9606.ENSP00000360561	9606.ENSP00000354238	0	0	0	0	0.051	0.050	0	0.401	0.413
NEUROD1	PROX1	1847535	1844915	9606.ENSP00000295108	9606.ENSP00000261454	0	0	0	0	0.050	0	0	0.408	0.413
GAD2	HNF1A	1844680	1844515	9606.ENSP00000259271	9606.ENSP00000257555	0	0	0	0	0	0	0	0.413	0.413
MUC17	MEP1A	1848442	1843260	9606.ENSP00000302716	9606.ENSP00000230588	0	0	0	0	0.404	0	0	0.055	0.413
GRIN2A	SLC17A6	1851485	1845295	9606.ENSP00000332549	9606.ENSP00000263160	0	0	0	0	0.042	0	0	0.413	0.413
COL2A1	SP7	1857237	1848454	9606.ENSP00000369889	9606.ENSP00000302812	0	0	0	0	0	0	0	0.413	0.413
NTRK1	SLITRK2	1861874	1855270	9606.ENSP00000431418	9606.ENSP00000359521	0	0	0	0	0	0	0	0.412	0.412
SERPINA4	INS	1847997	1844030	9606.ENSP00000298841	9606.ENSP00000250971	0	0	0	0	0	0	0	0.412	0.412
HMX1	ISL1	1858849	1843262	9606.ENSP00000383516	9606.ENSP00000230658	0	0	0	0	0.054	0.050	0	0.399	0.412
RTL1	PEG3	1861999	1850850	9606.ENSP00000435342	9606.ENSP00000326581	0	0	0	0	0	0.057	0	0.402	0.412
S100G	SI	1857171	1845536	9606.ENSP00000369547	9606.ENSP00000264382	0	0	0	0	0	0	0	0.413	0.412
KRTAP19-5	KRTAP11-1	1851787	1851278	9606.ENSP00000334985	9606.ENSP00000330720	0	0	0	0	0	0	0	0.413	0.412
SLC47A1	ABCG2	1846160	1843466	9606.ENSP00000270570	9606.ENSP00000237612	0.048	0	0	0	0.042	0	0	0.407	0.412
FGF9	PAEP	1857512	1846531	9606.ENSP00000371790	9606.ENSP00000277508	0	0	0	0	0	0	0	0.413	0.412
AIRE	INS	1847301	1844030	9606.ENSP00000291582	9606.ENSP00000250971	0	0	0	0	0	0	0	0.413	0.412
FGF23	GLRA2	1843471	1842690	9606.ENSP00000237837	9606.ENSP00000218075	0	0	0	0	0	0	0	0.413	0.412
ARL14	MYO15A	1850584	1842432	9606.ENSP00000323847	9606.ENSP00000205890	0	0	0	0	0.133	0.292	0	0.120	0.412
FGF10	NEUROG3	1845589	1843627	9606.ENSP00000264664	9606.ENSP00000242462	0	0	0	0	0	0	0	0.412	0.412
KRTAP2-3	KRT27	1857907	1848318	9606.ENSP00000375237	9606.ENSP00000301656	0	0	0	0	0.046	0	0	0.409	0.412
FABP1	VIL1	1847629	1843913	9606.ENSP00000295834	9606.ENSP00000248444	0	0	0	0	0.362	0	0	0.114	0.411
CAPN8	CTSE	1854464	1853647	9606.ENSP00000355837	9606.ENSP00000350911	0	0	0	0	0.221	0	0	0.275	0.411
P2RX3	ASIC2	1845329	1843054	9606.ENSP00000263314	9606.ENSP00000225823	0	0	0	0	0	0	0	0.411	0.411
KRTAP13-2	KRTAP17-1	1858769	1851657	9606.ENSP00000382777	9606.ENSP00000333993	0	0	0	0	0	0	0	0.411	0.411
CACNA1B	GUCA1A	1855467	1842221	9606.ENSP00000360406	9606.ENSP00000053469	0	0	0	0	0.091	0.329	0	0.112	0.411
INSRR	KRT27	1854759	1848318	9606.ENSP00000357178	9606.ENSP00000301656	0	0	0	0	0	0.410	0	0	0.411
C20orf141	ODF1	1857249	1846962	9606.ENSP00000369963	9606.ENSP00000285402	0	0	0	0	0.411	0	0	0	0.411
HP	SERPINA10	1853269	1845038	9606.ENSP00000348170	9606.ENSP00000261994	0.074	0	0	0	0.248	0.170	0	0.101	0.411
PAX2	MSX1	1859923	1857563	9606.ENSP00000396259	9606.ENSP00000372170	0	0	0	0	0.055	0.064	0	0.387	0.411
CTSE	APOBEC1	1853647	1843194	9606.ENSP00000350911	9606.ENSP00000229304	0	0	0	0	0	0	0	0.410	0.410
TF	SPP1	1859071	1858269	9606.ENSP00000385834	9606.ENSP00000378517	0	0	0	0	0	0	0	0.410	0.410
DCX	DLX2	1852027	1843390	9606.ENSP00000337697	9606.ENSP00000234198	0	0	0	0	0.047	0	0	0.407	0.410
TMEM63C	TCF23	1847955	1847673	9606.ENSP00000298351	9606.ENSP00000296096	0	0	0	0	0.047	0	0	0.407	0.410
CD19	CRP	1862074	1844348	9606.ENSP00000437940	9606.ENSP00000255030	0	0	0	0	0	0	0	0.410	0.410
LYPD4	ASZ1	1851072	1846917	9606.ENSP00000328737	9606.ENSP00000284629	0	0	0	0	0	0	0	0.410	0.410
CACNA1E	UTS2R	1854621	1850551	9606.ENSP00000356545	9606.ENSP00000323516	0	0	0	0	0.409	0	0	0	0.409
CHRNA6	SLC17A6	1846490	1845295	9606.ENSP00000276410	9606.ENSP00000263160	0	0	0	0	0.055	0.089	0	0.369	0.409
SST	SCTR	1847077	1842186	9606.ENSP00000287641	9606.ENSP00000019103	0	0	0	0	0.109	0	0	0.364	0.409
